Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2023-04-11,396.52099609375,409.7200012207031,411.17999267578125,408.9200134277344,410.260009765625,59297900
2023-04-12,394.9048156738281,408.04998779296875,412.1700134277344,407.44000244140625,411.8699951171875,86420400
2023-04-13,400.15020751953125,413.4700012207031,413.8399963378906,407.989990234375,409.17999267578125,85814800
2023-04-14,399.1727600097656,412.4599914550781,415.0899963378906,410.05999755859375,412.80999755859375,78161500
2023-04-17,400.60504150390625,413.94000244140625,413.9599914550781,411.0899963378906,412.3699951171875,66436400
2023-04-18,400.8663330078125,414.2099914550781,415.7200012207031,412.7799987792969,415.5799865722656,63560000
2023-04-19,400.79864501953125,414.1400146484375,415.0799865722656,412.1600036621094,412.2200012207031,55227300
2023-04-20,398.6114196777344,411.8800048828125,413.70001220703125,410.2699890136719,411.2099914550781,75840400
2023-04-21,398.9211120605469,412.20001220703125,412.67999267578125,410.1700134277344,412.19000244140625,73457400
2023-04-24,399.3372802734375,412.6300048828125,413.07000732421875,410.6000061035156,411.989990234375,64332100
2023-04-25,392.9982604980469,406.0799865722656,411.1600036621094,406.0199890136719,410.5799865722656,97766700
2023-04-26,391.33367919921875,404.3599853515625,407.8399963378906,403.7799987792969,406.7200012207031,80447000
2023-04-27,399.1243591308594,412.4100036621094,412.69000244140625,406.739990234375,407.0,92968400
2023-04-28,402.5309143066406,415.92999267578125,415.94000244140625,411.42999267578125,411.489990234375,89433100
2023-05-01,402.1244812011719,415.510009765625,417.6199951171875,415.2699890136719,415.4700012207031,62122300
2023-05-02,397.6049499511719,410.8399963378906,414.82000732421875,407.82000732421875,414.7699890136719,103998500
2023-05-03,394.87579345703125,408.0199890136719,413.8699951171875,407.7699890136719,411.3599853515625,91531800
2023-05-04,392.078857421875,405.1300048828125,407.2699890136719,403.739990234375,406.92999267578125,94901900
2023-05-05,399.3372802734375,412.6300048828125,413.7200012207031,408.6400146484375,408.9100036621094,87891800
2023-05-08,399.4437255859375,412.739990234375,413.239990234375,411.2799987792969,412.9700012207031,50046800
2023-05-09,397.6919860839844,410.92999267578125,412.0899963378906,410.69000244140625,411.1300048828125,49220100
2023-05-10,399.5502014160156,412.8500061035156,414.5400085449219,408.8699951171875,413.8800048828125,96142900
2023-05-11,398.8533935546875,412.1300048828125,412.42999267578125,409.9700012207031,411.95001220703125,70157100
2023-05-12,398.3307189941406,411.5899963378906,413.6400146484375,409.07000732421875,413.4200134277344,70481500
2023-05-15,399.70501708984375,413.010009765625,413.42999267578125,410.2300109863281,412.2200012207031,54289400
2023-05-16,397.03387451171875,410.25,412.82000732421875,410.239990234375,411.8599853515625,57705500
2023-05-17,401.8534851074219,415.2300109863281,415.8599853515625,410.6400146484375,412.3500061035156,87287000
2023-05-18,405.7246398925781,419.2300109863281,419.6700134277344,414.6700134277344,414.8999938964844,97177200
2023-05-19,405.1342468261719,418.6199951171875,420.7200012207031,417.3500061035156,420.1700134277344,103793300
2023-05-22,405.298828125,418.7900085449219,420.3900146484375,417.3500061035156,418.6400146484375,60745400
2023-05-23,400.7502136230469,414.0899963378906,418.7200012207031,413.67999267578125,417.0799865722656,86383500
2023-05-24,397.84686279296875,411.0899963378906,412.82000732421875,409.8800048828125,412.4200134277344,89213700
2023-05-25,401.29217529296875,414.6499938964844,416.1600036621094,412.4100036621094,414.739990234375,90961600
2023-05-26,406.4892272949219,420.0199890136719,420.7699890136719,415.25,415.3299865722656,93830000
2023-05-30,406.6440124511719,420.17999267578125,422.5799865722656,418.739990234375,422.0299987792969,72216000
2023-05-31,404.38909912109375,417.8500061035156,419.2200012207031,416.2200012207031,418.2799987792969,110811800
2023-06-01,408.231201171875,421.82000732421875,422.9200134277344,416.7900085449219,418.0899963378906,88865000
2023-06-02,414.13470458984375,427.9200134277344,428.739990234375,423.95001220703125,424.5,91426200
2023-06-05,413.34112548828125,427.1000061035156,429.6199951171875,426.3699951171875,428.2799987792969,65460200
2023-06-06,414.24114990234375,428.0299987792969,428.5799865722656,425.989990234375,426.6700134277344,64022200
2023-06-07,412.8088073730469,426.54998779296875,429.6199951171875,426.1099853515625,428.44000244140625,85373300
2023-06-08,415.3056945800781,429.1300048828125,429.6000061035156,425.82000732421875,426.6199951171875,61952800
2023-06-09,416.0509338378906,429.8999938964844,431.989990234375,428.8699951171875,429.9599914550781,85742800
2023-06-12,419.8252868652344,433.79998779296875,433.8800048828125,430.1700134277344,430.9200134277344,76104300
2023-06-13,422.5931701660156,436.6600036621094,437.3299865722656,434.6300048828125,435.32000732421875,95899700
2023-06-14,423.09637451171875,437.17999267578125,439.05999755859375,433.5899963378906,437.010009765625,100612100
2023-06-15,428.3417663574219,442.6000061035156,443.8999938964844,436.2300109863281,436.3299865722656,110303100
2023-06-16,426.88275146484375,439.4599914550781,443.6099853515625,438.9700012207031,443.0199890136719,114165800
2023-06-20,424.6679992675781,437.17999267578125,438.3699951171875,435.0299987792969,437.45001220703125,76160400
2023-06-21,422.49212646484375,434.94000244140625,436.989990234375,434.3299865722656,436.1600036621094,76982300
2023-06-22,424.0171813964844,436.510009765625,436.6199951171875,433.6000061035156,433.95001220703125,70637200
2023-06-23,420.8116149902344,433.2099914550781,435.05999755859375,432.4700012207031,432.92999267578125,92074500
2023-06-26,419.0923156738281,431.44000244140625,434.6099853515625,431.19000244140625,432.6199951171875,72823600
2023-06-27,423.68695068359375,436.1700134277344,436.80999755859375,431.8800048828125,432.3500061035156,72813700
2023-06-28,423.90069580078125,436.3900146484375,437.44000244140625,434.4100036621094,435.04998779296875,75636000
2023-06-29,425.5714111328125,438.1099853515625,438.2799987792969,435.5400085449219,435.9599914550781,67882300
2023-06-30,430.5934143066406,443.2799987792969,444.29998779296875,441.1099853515625,441.44000244140625,104964000
2023-07-03,431.0888671875,443.7900085449219,444.0799865722656,442.6300048828125,442.9200134277344,32793400
2023-07-05,430.44769287109375,443.1300048828125,443.8900146484375,441.8999938964844,441.9100036621094,58418400
2023-07-06,427.0770568847656,439.6600036621094,440.1000061035156,437.05999755859375,439.4200134277344,80658300
2023-07-07,425.9988098144531,438.54998779296875,442.6400146484375,438.29998779296875,438.6300048828125,86134200
2023-07-10,427.0770568847656,439.6600036621094,439.8399963378906,437.5899963378906,438.17999267578125,62443500
2023-07-11,429.7968444824219,442.4599914550781,442.9700012207031,439.44000244140625,440.45001220703125,64463800
2023-07-12,433.2550964355469,446.0199890136719,447.4800109863281,444.9100036621094,446.3900146484375,91924500
2023-07-13,436.69366455078125,449.55999755859375,450.3800048828125,447.45001220703125,447.8999938964844,72425200
2023-07-14,436.4217224121094,449.2799987792969,451.3599853515625,448.489990234375,450.4800109863281,69815800
2023-07-17,437.93701171875,450.8399963378906,451.92999267578125,449.0799865722656,449.1300048828125,52680200
2023-07-18,441.191162109375,454.19000244140625,454.8599853515625,450.04998779296875,450.5,80668200
2023-07-19,442.17230224609375,455.20001220703125,456.42999267578125,454.1099853515625,455.010009765625,65891700
2023-07-20,439.2386779785156,452.17999267578125,455.1000061035156,451.44000244140625,454.1700134277344,70591600
2023-07-21,439.2386779785156,452.17999267578125,454.1700134277344,452.1700134277344,453.9599914550781,71275600
2023-07-24,441.2008972167969,454.20001220703125,455.0400085449219,452.29998779296875,453.3699951171875,54023400
2023-07-25,442.40545654296875,455.44000244140625,456.739990234375,453.8699951171875,453.9200134277344,55191200
2023-07-26,442.4734191894531,455.510009765625,456.989990234375,453.3800048828125,454.4700012207031,71052900
2023-07-27,439.53985595703125,452.489990234375,459.44000244140625,451.54998779296875,459.0199890136719,92194400
2023-07-28,443.8430480957031,456.9200134277344,457.7799987792969,452.489990234375,455.8800048828125,80011800
2023-07-31,444.6881408691406,457.7900085449219,458.1600036621094,456.04998779296875,457.4100036621094,62040400
2023-08-01,443.4156494140625,456.4800109863281,457.25,455.489990234375,456.2699890136719,55291500
2023-08-02,437.2474060058594,450.1300048828125,453.5199890136719,449.3500061035156,453.25,93933400
2023-08-03,435.9942932128906,448.8399963378906,450.7900085449219,447.3699951171875,448.0400085449219,64276100
2023-08-04,434.02239990234375,446.80999755859375,452.8999938964844,446.2699890136719,450.7200012207031,100128900
2023-08-07,437.810791015625,450.7099914550781,450.8699951171875,447.989990234375,448.7099914550781,58357500
2023-08-08,435.9068603515625,448.75,450.70001220703125,445.2699890136719,448.0799865722656,71361300
2023-08-09,432.9927673339844,445.75,449.20001220703125,444.9599914550781,449.0299987792969,78789600
2023-08-10,433.14813232421875,445.9100036621094,451.70001220703125,444.70001220703125,448.19000244140625,93005500
2023-08-11,432.89556884765625,445.6499938964844,446.70001220703125,443.3500061035156,443.9700012207031,68690900
2023-08-14,435.2851867675781,448.1099853515625,448.1099853515625,444.3800048828125,444.70001220703125,47867400
2023-08-15,430.214599609375,442.8900146484375,446.6400146484375,442.29998779296875,446.2699890136719,75707500
2023-08-16,427.0576171875,439.6400146484375,444.17999267578125,439.5299987792969,442.4599914550781,80107200
2023-08-17,423.80352783203125,436.2900085449219,441.42999267578125,435.75,441.1600036621094,95711300
2023-08-18,424.00750732421875,436.5,437.57000732421875,433.010009765625,433.3699951171875,98852000
2023-08-21,426.7662353515625,439.3399963378906,440.1099853515625,435.32000732421875,437.54998779296875,68719000
2023-08-22,425.6102294921875,438.1499938964844,441.17999267578125,437.57000732421875,441.17999267578125,64994200
2023-08-23,430.3505554199219,443.0299987792969,443.6700134277344,439.1000061035156,439.25,68441000
2023-08-24,424.3863220214844,436.8900146484375,445.2200012207031,436.8599853515625,444.69000244140625,88517300
2023-08-25,427.3782043457031,439.9700012207031,441.29998779296875,435.0,438.67999267578125,102325100
2023-08-28,430.0883483886719,442.760009765625,443.3999938964844,439.9700012207031,442.239990234375,61595400
2023-08-29,436.3051452636719,449.1600036621094,449.45001220703125,442.4599914550781,442.6499938964844,83081900
2023-08-30,438.1021728515625,451.010009765625,451.6700134277344,448.7799987792969,449.510009765625,69053900
2023-08-31,437.4610900878906,450.3500061035156,452.8299865722656,450.1600036621094,451.6499938964844,66084600
2023-09-01,438.27703857421875,451.19000244140625,453.6700134277344,449.67999267578125,453.1700134277344,58944100
2023-09-05,436.3828430175781,449.239990234375,451.05999755859375,449.1700134277344,450.7300109863281,55166200
2023-09-06,433.44927978515625,446.2200012207031,448.510009765625,443.80999755859375,448.3999938964844,70758500
2023-09-07,432.1185302734375,444.8500061035156,445.54998779296875,442.75,443.1099853515625,70355400
2023-09-08,432.76934814453125,445.5199890136719,447.1099853515625,444.5299987792969,444.8999938964844,61659700
2023-09-11,435.6154479980469,448.45001220703125,448.7699890136719,446.4700012207031,448.239990234375,60180100
2023-09-12,433.22589111328125,445.989990234375,448.5299987792969,445.3900146484375,446.95001220703125,67565400
2023-09-13,433.73101806640625,446.510009765625,447.7099914550781,445.0799865722656,446.2200012207031,60199300
2023-09-14,437.47076416015625,450.3599853515625,451.0799865722656,447.7200012207031,449.07000732421875,83430800
2023-09-15,432.1999816894531,443.3699951171875,447.4800109863281,442.9200134277344,447.1400146484375,111848900
2023-09-18,432.4534912109375,443.6300048828125,444.9700012207031,442.55999755859375,443.04998779296875,55752200
2023-09-19,431.5566101074219,442.7099914550781,443.2900085449219,439.94000244140625,442.67999267578125,66514600
2023-09-20,427.5892028808594,438.6400146484375,444.44000244140625,438.42999267578125,444.010009765625,82562600
2023-09-21,420.5218505859375,431.3900146484375,435.9700012207031,431.2300109863281,435.70001220703125,104095800
2023-09-22,419.5762939453125,430.4200134277344,434.1000061035156,429.989990234375,432.45001220703125,100829700
2023-09-25,421.3406982421875,432.2300109863281,432.2699890136719,428.7200012207031,429.1700134277344,70874500
2023-09-26,415.150634765625,425.8800048828125,429.82000732421875,425.0199890136719,429.0899963378906,96168400
2023-09-27,415.3163757324219,426.04998779296875,427.6700134277344,422.2900085449219,427.0899963378906,104705800
2023-09-28,417.7241516113281,428.5199890136719,430.25,424.8699951171875,425.4800109863281,92258300
2023-09-29,416.7103576660156,427.4800109863281,431.8500061035156,425.9100036621094,431.6700134277344,115111300
2023-10-02,416.5446472167969,427.30999755859375,428.6000061035156,424.4599914550781,426.6199951171875,83798600
2023-10-03,410.9687194824219,421.5899963378906,427.3699951171875,420.17999267578125,425.05999755859375,103760600
2023-10-04,413.9613952636719,424.6600036621094,425.42999267578125,420.55999755859375,422.07000732421875,87453000
2023-10-05,413.8053894042969,424.5,425.3699951171875,421.1700134277344,424.3599853515625,70142700
2023-10-06,418.71844482421875,429.5400085449219,431.1300048828125,420.6000061035156,421.9700012207031,113273300
2023-10-09,421.3992004394531,432.2900085449219,432.8800048828125,427.010009765625,427.5799865722656,80374400
2023-10-10,423.59246826171875,434.5400085449219,437.2200012207031,432.5299987792969,432.94000244140625,78607300
2023-10-11,425.32763671875,436.32000732421875,436.5799865722656,433.17999267578125,435.6400146484375,62451700
2023-10-12,422.734619140625,433.6600036621094,437.3399963378906,431.2300109863281,436.95001220703125,81154200
2023-10-13,420.6290588378906,431.5,436.45001220703125,429.8800048828125,435.2099914550781,95143100
2023-10-16,425.0547180175781,436.0400085449219,437.1400146484375,433.57000732421875,433.82000732421875,75433200
2023-10-17,425.03521728515625,436.0199890136719,438.1400146484375,432.45001220703125,432.80999755859375,75324700
2023-10-18,419.3715515136719,430.2099914550781,435.17999267578125,429.0899963378906,434.19000244140625,93559800
2023-10-19,415.686767578125,426.42999267578125,432.82000732421875,425.7300109863281,430.95001220703125,121323000
2023-10-20,410.5788269042969,421.19000244140625,426.5400085449219,421.0799865722656,425.9800109863281,123919900
2023-10-23,409.8671875,420.4599914550781,424.45001220703125,417.79998779296875,419.6099853515625,92035100
2023-10-24,412.9573974609375,423.6300048828125,424.82000732421875,420.739990234375,422.6499938964844,78564200
2023-10-25,407.0304870605469,417.54998779296875,421.9200134277344,417.0199890136719,421.8900146484375,94223200
2023-10-26,402.156494140625,412.54998779296875,417.3299865722656,411.6000061035156,416.45001220703125,115156800
2023-10-27,400.3335876464844,410.67999267578125,414.6000061035156,409.2099914550781,414.19000244140625,107367700
2023-10-30,405.1198425292969,415.5899963378906,416.67999267578125,412.2200012207031,413.55999755859375,86562700
2023-10-31,407.6640930175781,418.20001220703125,418.5299987792969,414.2099914550781,416.17999267578125,79665200
2023-11-01,412.0118103027344,422.6600036621094,423.5,418.6499938964844,419.20001220703125,98068100
2023-11-02,419.90771484375,430.760009765625,430.9200134277344,426.55999755859375,426.5799865722656,94938900
2023-11-03,423.73870849609375,434.69000244140625,436.2900085449219,433.010009765625,433.1400146484375,100167800
2023-11-06,424.7135314941406,435.69000244140625,436.1499938964844,433.67999267578125,435.4700012207031,67831700
2023-11-07,425.9222412109375,436.92999267578125,437.5899963378906,434.510009765625,435.69000244140625,64256100
2023-11-08,426.2342224121094,437.25,438.0899963378906,434.8699951171875,437.54998779296875,61746000
2023-11-09,422.91009521484375,433.8399963378906,438.4700012207031,433.3999938964844,438.42999267578125,83174400
2023-11-10,429.5095520019531,440.6099853515625,440.92999267578125,433.8299865722656,435.9800109863281,89462200
2023-11-13,429.10015869140625,440.19000244140625,441.3299865722656,438.4200134277344,439.2300109863281,52236100
2023-11-14,437.42498779296875,448.7300109863281,450.05999755859375,446.0899963378906,446.32000732421875,97176900
2023-11-15,438.3510437011719,449.67999267578125,451.3800048828125,448.79998779296875,450.1099853515625,77327600
2023-11-16,438.8871765136719,450.2300109863281,450.55999755859375,448.1199951171875,449.2200012207031,66665800
2023-11-17,439.43304443359375,450.7900085449219,451.4200134277344,449.2900085449219,450.239990234375,83133200
2023-11-20,442.8156433105469,454.260009765625,455.1300048828125,450.5199890136719,450.5299987792969,69936200
2023-11-21,441.8506164550781,453.2699890136719,454.1300048828125,451.9599914550781,453.17999267578125,49244600
2023-11-22,443.5565185546875,455.0199890136719,456.3800048828125,453.8900146484375,454.9800109863281,59394900
2023-11-24,443.8294677734375,455.29998779296875,455.5,454.7300109863281,455.07000732421875,29737400
2023-11-27,443.0301208496094,454.4800109863281,455.489990234375,454.0799865722656,454.6499938964844,50506000
2023-11-28,443.4687805175781,454.92999267578125,456.2699890136719,453.5,454.0799865722656,62115000
2023-11-29,443.1568298339844,454.6099853515625,458.32000732421875,454.20001220703125,457.1499938964844,63146000
2023-11-30,444.9017639160156,456.3999938964844,456.760009765625,453.3399963378906,455.4800109863281,79752700
2023-12-01,447.53375244140625,459.1000061035156,459.6499938964844,455.1600036621094,455.7699890136719,89183400
2023-12-04,445.1844482421875,456.69000244140625,459.1199951171875,454.3399963378906,455.6000061035156,72430900
2023-12-05,445.0966796875,456.6000061035156,457.5899963378906,454.8699951171875,455.260009765625,69793500
2023-12-06,443.3031005859375,454.760009765625,458.8399963378906,454.30999755859375,458.80999755859375,69124700
2023-12-07,446.68560791015625,458.2300109863281,458.8999938964844,456.2900085449219,456.9100036621094,66995400
2023-12-08,448.6060485839844,460.20001220703125,460.75,457.2099914550781,457.4599914550781,83194400
2023-12-11,450.3509216308594,461.989990234375,462.1700134277344,459.4700012207031,459.69000244140625,65002200
2023-12-12,452.4078063964844,464.1000061035156,464.20001220703125,460.6000061035156,461.6300048828125,68327600
2023-12-13,458.64654541015625,470.5,470.760009765625,464.1199951171875,464.489990234375,93278000
2023-12-14,460.1184997558594,472.010009765625,473.7300109863281,469.25,472.5,119026000
2023-12-15,459.36090087890625,469.3299865722656,470.70001220703125,467.42999267578125,469.489990234375,141553700
2023-12-18,461.9448547363281,471.9700012207031,472.9800109863281,469.8900146484375,470.9800109863281,70375300
2023-12-19,464.75390625,474.8399963378906,474.9200134277344,472.45001220703125,472.5299987792969,55761800
2023-12-20,458.3136291503906,468.260009765625,475.8999938964844,467.82000732421875,473.9599914550781,102921000
2023-12-21,462.65936279296875,472.70001220703125,472.9800109863281,468.8399963378906,471.3299865722656,86667500
2023-12-22,463.589111328125,473.6499938964844,475.3800048828125,471.70001220703125,473.8599853515625,67160400
2023-12-26,465.54669189453125,475.6499938964844,476.5799865722656,473.989990234375,474.07000732421875,55387000
2023-12-27,466.388427734375,476.510009765625,476.6600036621094,474.8900146484375,475.44000244140625,68000300
2023-12-28,466.5645751953125,476.69000244140625,477.54998779296875,476.260009765625,476.8800048828125,77158100
2023-12-29,465.2138977050781,475.30999755859375,477.0299987792969,473.29998779296875,476.489990234375,122283100
2024-01-02,462.61041259765625,472.6499938964844,473.6700134277344,470.489990234375,472.1600036621094,123623700
2024-01-03,458.8324279785156,468.7900085449219,471.19000244140625,468.1700134277344,470.42999267578125,103585900
2024-01-04,457.35443115234375,467.2799987792969,470.9599914550781,467.04998779296875,468.29998779296875,84232200
2024-01-05,457.9808349609375,467.9200134277344,470.44000244140625,466.42999267578125,467.489990234375,86118900
2024-01-08,464.51898193359375,474.6000061035156,474.75,468.29998779296875,468.42999267578125,74879100
2024-01-09,463.81427001953125,473.8800048828125,474.92999267578125,471.3500061035156,471.8699951171875,65931400
2024-01-10,466.4373474121094,476.55999755859375,477.45001220703125,473.8699951171875,474.1600036621094,67310600
2024-01-11,466.2317810058594,476.3500061035156,478.1199951171875,472.260009765625,477.5899963378906,77940700
2024-01-12,466.5548095703125,476.67999267578125,478.6000061035156,475.2300109863281,477.8399963378906,58026400
2024-01-16,464.84197998046875,474.92999267578125,476.6099853515625,473.05999755859375,475.260009765625,85014900
2024-01-17,462.2580871582031,472.2900085449219,472.7900085449219,469.8699951171875,471.82000732421875,68843900
2024-01-18,466.36883544921875,476.489990234375,477.05999755859375,472.4200134277344,474.010009765625,91856200
2024-01-19,472.1826477050781,482.42999267578125,482.7200012207031,476.5400085449219,477.6499938964844,110834500
2024-01-22,473.1810302734375,483.45001220703125,485.2200012207031,482.7799987792969,484.010009765625,75844900
2024-01-23,474.5610656738281,484.8599853515625,485.1099853515625,482.8900146484375,484.010009765625,49945300
